Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,627865.48
Extraction Timestamp,20250727_173752
Monthly Income,"12,000.00"
Total Investment Amount,"1,193,905.88"
Total Investment Final Value,"3,323,649.10"
Total Investment Profit After Tax,"1,147,231.01"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"9,199.72"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"1,262,094.30"
Weighted Calculation Converged,Yes
