Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,637642.68
Extraction Timestamp,20250727_232723
Monthly Income,"12,000.00"
Total Investment Amount,"1,195,526.77"
Total Investment Final Value,"3,022,925.91"
Total Investment Profit After Tax,"972,796.77"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"9,018.99"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,116,473.44"
Weighted Calculation Converged,Yes
