Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,607000.25
Extraction Timestamp,20250727_194129
Monthly Income,"12,000.00"
Total Investment Amount,"1,429,516.75"
Total Investment Final Value,"4,421,503.20"
Total Investment Profit After Tax,"1,637,696.03"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"8,784.94"
Weighted Cost (should be ~0),0.68
Weighted Investment Profit,"1,314,483.93"
Weighted Calculation Converged,Yes
