Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),252
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,548941.61
Extraction Timestamp,20250727_173448
Monthly Income,"12,000.00"
Total Investment Amount,"1,231,490.29"
Total Investment Final Value,"2,699,278.17"
Total Investment Profit After Tax,"764,639.27"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,153.88"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"792,509.96"
Weighted Calculation Converged,Yes
