Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,901969.71
Extraction Timestamp,20250727_194639
Monthly Income,"12,000.00"
Total Investment Amount,"1,430,538.48"
Total Investment Final Value,"4,692,062.25"
Total Investment Profit After Tax,"1,808,785.75"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"9,812.04"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"1,601,462.01"
Weighted Calculation Converged,Yes
