Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1035057.94
Extraction Timestamp,20250728_103028
Monthly Income,"12,000.00"
Total Investment Amount,"1,671,439.31"
Total Investment Final Value,"5,223,987.19"
Total Investment Profit After Tax,"1,970,027.09"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"9,712.38"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,504,560.79"
Weighted Calculation Converged,Yes
