Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,344015.88
Extraction Timestamp,20250727_173231
Monthly Income,"12,000.00"
Total Investment Amount,"2,114,858.27"
Total Investment Final Value,"6,477,345.88"
Total Investment Profit After Tax,"2,394,890.82"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"6,335.82"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"773,141.89"
Weighted Calculation Converged,Yes
