Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,559170.57
Extraction Timestamp,20250727_173542
Monthly Income,"12,000.00"
Total Investment Amount,"1,043,991.91"
Total Investment Final Value,"2,637,291.07"
Total Investment Profit After Tax,"844,410.97"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"9,109.34"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"1,124,008.22"
Weighted Calculation Converged,Yes
