Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,180543.64
Extraction Timestamp,20250727_181304
Monthly Income,"12,000.00"
Total Investment Amount,"104,273.17"
Total Investment Final Value,"151,305.28"
Total Investment Profit After Tax,"22,383.57"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,319.80"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"335,726.82"
Weighted Calculation Converged,Yes
