Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,269373.42
Extraction Timestamp,20250727_151956
Monthly Income,"12,000.00"
Total Investment Amount,"692,784.72"
Total Investment Final Value,"1,331,954.78"
Total Investment Profit After Tax,"321,876.71"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,016.36"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"611,216.21"
Weighted Calculation Converged,Yes
