Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,353897.78
Extraction Timestamp,20250727_191730
Monthly Income,"12,000.00"
Total Investment Amount,"1,557,150.26"
Total Investment Final Value,"3,694,562.06"
Total Investment Profit After Tax,"1,126,137.56"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"6,793.50"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"610,849.64"
Weighted Calculation Converged,Yes
