Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,216014.01
Extraction Timestamp,20250727_160208
Monthly Income,"12,000.00"
Total Investment Amount,"342,827.66"
Total Investment Final Value,"599,954.51"
Total Investment Profit After Tax,"126,492.13"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"8,448.29"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"529,172.51"
Weighted Calculation Converged,Yes
