Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),240
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,579619.41
Extraction Timestamp,20250727_194000
Monthly Income,"12,000.00"
Total Investment Amount,"850,876.54"
Total Investment Final Value,"1,894,966.18"
Total Investment Profit After Tax,"542,885.10"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"9,357.60"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"1,029,123.26"
Weighted Calculation Converged,Yes
