Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,492100.91
Extraction Timestamp,20250727_171439
Monthly Income,"12,000.00"
Total Investment Amount,"1,650,266.88"
Total Investment Final Value,"5,403,602.58"
Total Investment Profit After Tax,"2,070,579.22"
Effective Annual Return After Tax,3.96%
Weighted Monthly Payment (30 years),"8,035.60"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"1,237,733.70"
Weighted Calculation Converged,Yes
