Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,812917.78
Extraction Timestamp,20250727_184633
Monthly Income,"12,000.00"
Total Investment Amount,"1,228,560.50"
Total Investment Final Value,"2,814,843.74"
Total Investment Profit After Tax,"836,396.24"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"9,381.03"
Weighted Cost (should be ~0),0.78
Weighted Investment Profit,"1,083,440.28"
Weighted Calculation Converged,Yes
