Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,780028.89
Extraction Timestamp,20250728_110908
Monthly Income,"12,000.00"
Total Investment Amount,"935,343.13"
Total Investment Final Value,"2,189,263.21"
Total Investment Profit After Tax,"660,673.19"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"10,036.35"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,232,656.17"
Weighted Calculation Converged,Yes
