Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1055768.29
Extraction Timestamp,20250727_190714
Monthly Income,"12,000.00"
Total Investment Amount,"1,030,509.23"
Total Investment Final Value,"3,357,278.03"
Total Investment Profit After Tax,"1,285,635.18"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"11,151.96"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"1,857,490.91"
Weighted Calculation Converged,Yes
