Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,177209.85
Extraction Timestamp,20250727_163922
Monthly Income,"12,000.00"
Total Investment Amount,"282,281.47"
Total Investment Final Value,"473,345.73"
Total Investment Profit After Tax,"93,142.23"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"8,264.43"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"445,718.81"
Weighted Calculation Converged,Yes
