Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,152032.08
Extraction Timestamp,20250727_230933
Monthly Income,"12,000.00"
Total Investment Amount,"2,059.05"
Total Investment Final Value,"3,727.61"
Total Investment Profit After Tax,810.29
Effective Annual Return After Tax,5.93%
Weighted Monthly Payment (30 years),"8,599.23"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"328,886.72"
Weighted Calculation Converged,Yes
