Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,904944.25
Extraction Timestamp,20250728_085113
Monthly Income,"12,000.00"
Total Investment Amount,"1,181,333.28"
Total Investment Final Value,"3,879,456.16"
Total Investment Profit After Tax,"1,490,531.12"
Effective Annual Return After Tax,3.97%
Weighted Monthly Payment (30 years),"10,359.62"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"1,706,667.23"
Weighted Calculation Converged,Yes
