Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),360
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1065089.40
Extraction Timestamp,20250727_190933
Monthly Income,"12,000.00"
Total Investment Amount,"1,575,066.30"
Total Investment Final Value,"5,510,395.38"
Total Investment Profit After Tax,"2,210,136.91"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"10,083.70"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"1,744,934.61"
Weighted Calculation Converged,Yes
