Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),300
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,601627.66
Extraction Timestamp,20250727_182644
Monthly Income,"12,000.00"
Total Investment Amount,"1,398,494.33"
Total Investment Final Value,"4,013,148.26"
Total Investment Profit After Tax,"1,417,487.61"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"8,690.77"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,201,505.60"
Weighted Calculation Converged,Yes
