Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,385477.55
Extraction Timestamp,20250727_233639
Monthly Income,"12,000.00"
Total Investment Amount,"457,993.56"
Total Investment Final Value,"821,392.55"
Total Investment Profit After Tax,"181,043.18"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,980.38"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"702,006.41"
Weighted Calculation Converged,Yes
