Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,286836.40
Extraction Timestamp,20250727_183540
Monthly Income,"12,000.00"
Total Investment Amount,"609,051.81"
Total Investment Final Value,"1,092,200.32"
Total Investment Profit After Tax,"240,596.74"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,057.84"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"550,947.30"
Weighted Calculation Converged,Yes
