Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,423100.68
Extraction Timestamp,20250727_230113
Monthly Income,"12,000.00"
Total Investment Amount,"1,599,981.14"
Total Investment Final Value,"3,673,964.95"
Total Investment Profit After Tax,"1,089,174.11"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"6,811.98"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"568,019.43"
Weighted Calculation Converged,Yes
