Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,380991.01
Extraction Timestamp,20250727_155006
Monthly Income,"12,000.00"
Total Investment Amount,"1,137,662.09"
Total Investment Final Value,"2,337,486.22"
Total Investment Profit After Tax,"616,063.29"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"7,437.41"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"598,338.16"
Weighted Calculation Converged,Yes
