Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,362325.52
Extraction Timestamp,20250727_154912
Monthly Income,"12,000.00"
Total Investment Amount,"1,018,586.93"
Total Investment Final Value,"2,371,740.23"
Total Investment Profit After Tax,"705,776.77"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"8,215.68"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"861,413.27"
Weighted Calculation Converged,Yes
