Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,580173.25
Extraction Timestamp,20250728_001741
Monthly Income,"12,000.00"
Total Investment Amount,"321,568.83"
Total Investment Final Value,"594,920.63"
Total Investment Profit After Tax,"137,427.25"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"10,339.64"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"982,431.99"
Weighted Calculation Converged,Yes
