Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,262968.50
Extraction Timestamp,20250727_183648
Monthly Income,"12,000.00"
Total Investment Amount,"863,085.10"
Total Investment Final Value,"1,864,623.56"
Total Investment Profit After Tax,"514,248.98"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"7,998.36"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"728,914.82"
Weighted Calculation Converged,Yes
