Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,846929.56
Extraction Timestamp,20250727_183236
Monthly Income,"12,000.00"
Total Investment Amount,"1,973,061.87"
Total Investment Final Value,"6,153,409.29"
Total Investment Profit After Tax,"2,316,259.45"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,456.43"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,202,938.10"
Weighted Calculation Converged,Yes
