Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,146604.15
Extraction Timestamp,20250727_192915
Monthly Income,"12,000.00"
Total Investment Amount,"349,543.18"
Total Investment Final Value,"518,316.90"
Total Investment Profit After Tax,"80,836.75"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,313.71"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"234,456.04"
Weighted Calculation Converged,Yes
