Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,641423.98
Extraction Timestamp,20250728_105319
Monthly Income,"12,000.00"
Total Investment Amount,"745,580.88"
Total Investment Final Value,"1,506,012.58"
Total Investment Profit After Tax,"390,131.08"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"9,631.57"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"990,419.24"
Weighted Calculation Converged,Yes
