Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,178998.03
Extraction Timestamp,20250727_174440
Monthly Income,"12,000.00"
Total Investment Amount,972.11
Total Investment Final Value,991.38
Total Investment Profit After Tax,8.38
Effective Annual Return After Tax,0.21%
Weighted Monthly Payment (30 years),"8,429.91"
Weighted Cost (should be ~0),-0.97
Weighted Investment Profit,"242,093.96"
Weighted Calculation Converged,Yes
