Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1347592.81
Extraction Timestamp,20250728_002504
Monthly Income,"12,000.00"
Total Investment Amount,"1,038,065.80"
Total Investment Final Value,"3,996,815.32"
Total Investment Profit After Tax,"1,674,849.87"
Effective Annual Return After Tax,4.07%
Weighted Monthly Payment (30 years),"12,023.96"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"2,281,934.44"
Weighted Calculation Converged,Yes
