Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,790738.71
Extraction Timestamp,20250727_194339
Monthly Income,"12,000.00"
Total Investment Amount,"922,196.92"
Total Investment Final Value,"2,395,486.88"
Total Investment Profit After Tax,"786,593.66"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"10,294.78"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"1,389,803.65"
Weighted Calculation Converged,Yes
