Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,282095.52
Extraction Timestamp,20250727_191433
Monthly Income,"12,000.00"
Total Investment Amount,"759,228.23"
Total Investment Final Value,"1,416,768.62"
Total Investment Profit After Tax,"330,193.34"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,725.89"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"544,772.29"
Weighted Calculation Converged,Yes
