Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1048495.58
Extraction Timestamp,20250727_180829
Monthly Income,"12,000.00"
Total Investment Amount,"935,495.54"
Total Investment Final Value,"2,875,562.35"
Total Investment Profit After Tax,"1,063,379.95"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"11,307.37"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"1,808,503.79"
Weighted Calculation Converged,Yes
