Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,678957.73
Extraction Timestamp,20250727_180920
Monthly Income,"12,000.00"
Total Investment Amount,"1,733,931.87"
Total Investment Final Value,"5,645,484.91"
Total Investment Profit After Tax,"2,166,764.88"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"8,442.54"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"1,298,067.16"
Weighted Calculation Converged,Yes
