Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,642553.28
Extraction Timestamp,20250727_182923
Monthly Income,"12,000.00"
Total Investment Amount,"2,372,942.15"
Total Investment Final Value,"7,312,937.32"
Total Investment Profit After Tax,"2,732,678.24"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,879.12"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"803,057.10"
Weighted Calculation Converged,Yes
