Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,796875.16
Extraction Timestamp,20250728_101351
Monthly Income,"12,000.00"
Total Investment Amount,"1,340,958.07"
Total Investment Final Value,"3,285,462.00"
Total Investment Profit After Tax,"1,036,003.48"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"9,193.75"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,115,041.82"
Weighted Calculation Converged,Yes
