Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),2.5
Loan Term (months),180
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,249114.89
Extraction Timestamp,20250729_040925
Monthly Income,"12,000.00"
Total Investment Amount,"513,934.39"
Total Investment Final Value,"1,057,286.71"
Total Investment Profit After Tax,"273,395.34"
Effective Annual Return After Tax,4.30%
Weighted Monthly Payment (30 years),"8,265.16"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"646,373.98"
Weighted Calculation Converged,Yes
