Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,135025.29
Extraction Timestamp,20250728_083259
Monthly Income,"12,000.00"
Total Investment Amount,"197,134.21"
Total Investment Final Value,"283,697.84"
Total Investment Profit After Tax,"41,137.01"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"7,662.36"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"242,865.86"
Weighted Calculation Converged,Yes
