Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,880557.93
Extraction Timestamp,20250727_151032
Monthly Income,"12,000.00"
Total Investment Amount,"1,366,605.01"
Total Investment Final Value,"4,636,265.89"
Total Investment Profit After Tax,"1,817,427.61"
Effective Annual Return After Tax,3.94%
Weighted Monthly Payment (30 years),"9,912.58"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,665,395.74"
Weighted Calculation Converged,Yes
