Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,720992.65
Extraction Timestamp,20250727_182603
Monthly Income,"12,000.00"
Total Investment Amount,"1,087,033.51"
Total Investment Final Value,"2,270,185.41"
Total Investment Profit After Tax,"613,183.40"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"9,121.92"
Weighted Cost (should be ~0),0.47
Weighted Investment Profit,"936,966.95"
Weighted Calculation Converged,Yes
