Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,239658.50
Extraction Timestamp,20250727_172759
Monthly Income,"12,000.00"
Total Investment Amount,"283,432.20"
Total Investment Final Value,"446,780.42"
Total Investment Profit After Tax,"79,174.70"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,374.03"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"444,567.83"
Weighted Calculation Converged,Yes
