Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),324
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,613617.34
Extraction Timestamp,20250727_230714
Monthly Income,"12,000.00"
Total Investment Amount,"1,947,664.60"
Total Investment Final Value,"5,674,166.54"
Total Investment Profit After Tax,"2,038,001.61"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,524.63"
Weighted Cost (should be ~0),0.95
Weighted Investment Profit,"940,336.35"
Weighted Calculation Converged,Yes
