Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,447819.85
Extraction Timestamp,20250727_153335
Monthly Income,"12,000.00"
Total Investment Amount,"1,439,885.13"
Total Investment Final Value,"3,976,503.18"
Total Investment Profit After Tax,"1,364,975.07"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"7,971.70"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,016,114.88"
Weighted Calculation Converged,Yes
