Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,610052.55
Extraction Timestamp,20250727_192500
Monthly Income,"12,000.00"
Total Investment Amount,"2,141,890.54"
Total Investment Final Value,"7,561,365.37"
Total Investment Profit After Tax,"3,042,181.93"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"7,523.51"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"1,178,108.91"
Weighted Calculation Converged,Yes
