Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,764418.06
Extraction Timestamp,20250727_184536
Monthly Income,"12,000.00"
Total Investment Amount,"1,532,210.58"
Total Investment Final Value,"3,627,192.48"
Total Investment Profit After Tax,"1,111,440.39"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"8,520.36"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"923,790.02"
Weighted Calculation Converged,Yes
