Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,817030.03
Extraction Timestamp,20250727_192634
Monthly Income,"12,000.00"
Total Investment Amount,"1,922,542.74"
Total Investment Final Value,"5,206,920.02"
Total Investment Profit After Tax,"1,783,628.10"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"8,182.63"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"965,457.46"
Weighted Calculation Converged,Yes
