Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,427706.08
Extraction Timestamp,20250727_163035
Monthly Income,"12,000.00"
Total Investment Amount,"2,173,843.93"
Total Investment Final Value,"5,982,688.62"
Total Investment Profit After Tax,"2,064,475.75"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,124.65"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"570,155.37"
Weighted Calculation Converged,Yes
