Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,633724.64
Extraction Timestamp,20250727_155413
Monthly Income,"12,000.00"
Total Investment Amount,"1,638,195.82"
Total Investment Final Value,"4,712,814.64"
Total Investment Profit After Tax,"1,673,855.54"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,256.50"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"1,105,804.06"
Weighted Calculation Converged,Yes
