Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,147410.14
Extraction Timestamp,20250727_230802
Monthly Income,"12,000.00"
Total Investment Amount,"1,389.71"
Total Investment Final Value,"1,426.99"
Total Investment Profit After Tax,16.24
Effective Annual Return After Tax,0.28%
Weighted Monthly Payment (30 years),"8,162.88"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"210,506.65"
Weighted Calculation Converged,Yes
