Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,767654.39
Extraction Timestamp,20250728_084910
Monthly Income,"12,000.00"
Total Investment Amount,"1,008,253.13"
Total Investment Final Value,"2,829,908.93"
Total Investment Profit After Tax,"982,374.47"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"10,128.38"
Weighted Cost (should be ~0),0.67
Weighted Investment Profit,"1,447,747.54"
Weighted Calculation Converged,Yes
