Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,221835.61
Extraction Timestamp,20250727_181630
Monthly Income,"12,000.00"
Total Investment Amount,"140,973.91"
Total Investment Final Value,"221,147.09"
Total Investment Profit After Tax,"38,662.55"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"8,682.26"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"443,026.84"
Weighted Calculation Converged,Yes
