Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,554417.06
Extraction Timestamp,20250727_200017
Monthly Income,"12,000.00"
Total Investment Amount,"1,221,490.46"
Total Investment Final Value,"3,474,306.69"
Total Investment Profit After Tax,"1,215,133.77"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"8,930.47"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"1,234,509.80"
Weighted Calculation Converged,Yes
