Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),300
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,353937.52
Extraction Timestamp,20250727_191639
Monthly Income,"12,000.00"
Total Investment Amount,"1,575,704.00"
Total Investment Final Value,"4,687,909.08"
Total Investment Profit After Tax,"1,690,669.56"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"7,542.33"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"1,024,295.90"
Weighted Calculation Converged,Yes
