Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),132
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,180721.99
Extraction Timestamp,20250727_183313
Monthly Income,"12,000.00"
Total Investment Amount,"270,991.08"
Total Investment Final Value,"403,665.33"
Total Investment Profit After Tax,"63,592.12"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"7,841.31"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"313,009.35"
Weighted Calculation Converged,Yes
