Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,523018.86
Extraction Timestamp,20250727_200122
Monthly Income,"12,000.00"
Total Investment Amount,"1,357,847.17"
Total Investment Final Value,"3,163,755.11"
Total Investment Profit After Tax,"950,086.04"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"7,926.92"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"810,153.43"
Weighted Calculation Converged,Yes
