Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,945152.52
Extraction Timestamp,20250728_092517
Monthly Income,"12,000.00"
Total Investment Amount,"1,637,710.56"
Total Investment Final Value,"4,918,813.73"
Total Investment Profit After Tax,"1,806,819.53"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"9,426.17"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"1,394,289.96"
Weighted Calculation Converged,Yes
