Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,295305.73
Extraction Timestamp,20250727_172739
Monthly Income,"12,000.00"
Total Investment Amount,"301,665.66"
Total Investment Final Value,"444,832.11"
Total Investment Profit After Tax,"68,790.89"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,378.44"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"426,334.75"
Weighted Calculation Converged,Yes
