Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),108
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,112934.16
Extraction Timestamp,20250727_172345
Monthly Income,"12,000.00"
Total Investment Amount,"29,707.42"
Total Investment Final Value,"48,868.14"
Total Investment Profit After Tax,"9,173.88"
Effective Annual Return After Tax,4.93%
Weighted Monthly Payment (30 years),"8,170.45"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"273,124.41"
Weighted Calculation Converged,Yes
