Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,302665.44
Extraction Timestamp,20250727_191553
Monthly Income,"12,000.00"
Total Investment Amount,"863,504.42"
Total Investment Final Value,"1,681,268.58"
Total Investment Profit After Tax,"414,192.97"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,676.62"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"584,495.33"
Weighted Calculation Converged,Yes
