Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,595273.18
Extraction Timestamp,20250727_180458
Monthly Income,"12,000.00"
Total Investment Amount,"848,094.31"
Total Investment Final Value,"1,546,538.29"
Total Investment Profit After Tax,"352,421.42"
Effective Annual Return After Tax,2.94%
Weighted Monthly Payment (30 years),"8,827.73"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"743,905.95"
Weighted Calculation Converged,Yes
